file_path,label,file_size_bytes,num_objects,has_js,has_open_action,has_launch,has_embedded_file,has_aa,entropy
BENIGN\Ben08\n-08-62.pdf,0,16841,23,0,0,0,0,0,6.6135
BENIGN\Ben08\n-08-63.pdf,0,77775,93,0,0,0,0,0,7.5953
BENIGN\Ben08\n-08-65.pdf,0,87498,54,0,0,0,0,0,6.4552
BENIGN\Ben08\n-08-66.pdf,0,20545,29,0,0,0,0,0,6.8839
BENIGN\Ben08\n-08-67.pdf,0,24162,46,0,0,0,0,0,7.2894
BENIGN\Ben08\n-08-69.pdf,0,87526,54,0,0,0,0,0,6.4567
BENIGN\Ben08\n-08-70.pdf,0,103971,117,0,0,0,0,0,7.3205
BENIGN\Ben08\n-08-71.pdf,0,18934,29,0,0,0,0,0,7.2103
BENIGN\Ben08\n-08-73.pdf,0,55996,34,0,0,0,0,0,7.7342
BENIGN\Ben08\n-08-75.pdf,0,88769,54,0,0,0,0,0,6.4557
BENIGN\Ben08\n-08-77.pdf,0,16299,25,0,0,0,0,0,6.5434
BENIGN\Ben08\n-08-78.pdf,0,20151,25,0,0,0,0,0,6.714
BENIGN\Ben08\n-08-79.pdf,0,52998,48,0,0,0,0,0,6.9161
BENIGN\Ben08\n-08-80.pdf,0,64466,81,0,0,0,0,0,7.2609
BENIGN\Ben08\n-08-82.pdf,0,24346,38,0,0,0,0,0,6.8775
BENIGN\Ben08\n-08-83.pdf,0,10690,21,0,0,0,0,0,5.7452
BENIGN\Ben08\n-08-84.pdf,0,10842,19,0,0,0,0,0,5.8399
BENIGN\Ben08\n-08-85.pdf,0,90154,63,0,0,0,0,0,7.781
BENIGN\Ben08\n-08-86.pdf,0,37246,42,0,0,0,0,0,7.2869
BENIGN\Ben08\n-08-87.pdf,0,30761,36,0,0,0,0,0,7.1647
BENIGN\Ben08\n-08-88.pdf,0,17868,27,0,0,0,0,0,6.6952
BENIGN\Ben08\n-08-90.pdf,0,14686,24,0,0,0,0,0,6.519
BENIGN\Ben08\n-08-91.pdf,0,11825,17,0,0,0,0,0,6.1361
BENIGN\Ben08\n-08-92.pdf,0,15808,25,0,0,0,0,0,6.5486
BENIGN\Ben08\n-08-93.pdf,0,34318,39,0,0,0,0,0,7.4659
BENIGN\Ben08\n-08-94.pdf,0,73400,88,0,0,0,0,0,7.4919
BENIGN\Ben08\n-08-95.pdf,0,20904,31,0,0,0,0,0,6.8521
BENIGN\Ben08\n-08-96.pdf,0,35814,42,0,0,0,0,0,7.3729
BENIGN\Ben08\n-08-97.pdf,0,11805,19,0,0,0,0,0,5.9957
BENIGN\Ben08\n-08-98.pdf,0,21865,30,0,0,0,0,0,7.0087
BENIGN\Ben08\n-08-99.pdf,0,21269,34,0,0,0,0,0,6.8448
BENIGN\Ben08\n-09-01.pdf,0,14400,25,0,0,0,0,0,6.387
BENIGN\Ben08\n-09-02.pdf,0,88864,54,0,0,0,0,0,6.4622
BENIGN\Ben08\n-09-03.pdf,0,17915,28,0,0,0,0,0,6.6348
BENIGN\Ben08\n-09-04.pdf,0,34504,48,0,0,0,0,0,7.5099
BENIGN\Ben08\n-09-05.pdf,0,34025,47,0,0,0,0,0,7.2487
BENIGN\Ben08\n-09-06.pdf,0,19385,27,0,0,0,0,0,6.7321
BENIGN\Ben08\n-09-07.pdf,0,16223,23,0,0,0,0,0,6.5956
BENIGN\Ben08\n-09-08.pdf,0,94735,106,0,0,0,0,0,7.5695
BENIGN\Ben08\n-09-09.pdf,0,15599,31,0,0,0,0,0,6.1677
BENIGN\Ben08\n-09-12.pdf,0,31086,33,0,0,0,0,0,6.9007
BENIGN\Ben08\n-09-13.pdf,0,22242,36,0,0,0,0,0,7.1994
BENIGN\Ben08\n-09-14.pdf,0,17343,21,0,0,0,0,0,6.7019
BENIGN\Ben08\n-09-15.pdf,0,16662,30,0,0,0,0,0,6.5708
BENIGN\Ben08\n-09-16.pdf,0,88827,54,0,0,0,0,0,6.4553
BENIGN\Ben08\n-09-17.pdf,0,34166,45,0,0,0,0,0,7.227
BENIGN\Ben08\n-09-18.pdf,0,41172,72,0,0,0,0,0,7.4252
BENIGN\Ben08\n-09-19.pdf,0,21941,29,0,0,0,0,0,6.8913
BENIGN\Ben08\n-09-20.pdf,0,88773,54,0,0,0,0,0,6.4557
BENIGN\Ben08\n-09-22.pdf,0,79495,91,0,0,0,0,0,7.0183
BENIGN\Ben08\n-09-23.pdf,0,125525,176,0,0,0,0,0,7.7518
BENIGN\Ben08\n-09-24.pdf,0,145267,180,0,0,0,0,0,7.8176
BENIGN\Ben08\n-09-26.pdf,0,36347,47,0,0,0,0,0,7.5211
BENIGN\Ben08\n-09-27.pdf,0,101880,94,0,0,0,0,0,7.5418
BENIGN\Ben08\n-09-28.pdf,0,23507,32,0,0,0,0,0,7.3042
BENIGN\Ben08\n-09-29.pdf,0,30272,55,0,0,0,0,0,7.3
BENIGN\Ben08\n-09-30.pdf,0,57689,58,0,0,0,0,0,6.8419
BENIGN\Ben08\n-09-31.pdf,0,34750,52,0,0,0,0,0,7.4532
BENIGN\Ben08\n-09-32.pdf,0,14696,23,0,0,0,0,0,6.3861
BENIGN\Ben08\n-09-33.pdf,0,155018,122,0,0,0,0,0,7.6871
BENIGN\Ben08\n-09-35.pdf,0,39214,63,0,0,0,0,0,7.4328
BENIGN\Ben08\n-09-37.pdf,0,37782,38,0,0,0,0,0,6.4645
BENIGN\Ben08\n-09-38.pdf,0,15030,25,0,0,0,0,0,6.7955
BENIGN\Ben08\n-09-39.pdf,0,88814,54,0,0,0,0,0,6.4556
BENIGN\Ben08\n-09-41.pdf,0,22570,43,0,0,0,0,0,7.1364
BENIGN\Ben08\n-09-42.pdf,0,15883,28,0,0,0,0,0,6.4974
BENIGN\Ben08\n-09-43.pdf,0,15653,25,0,0,0,0,0,6.5317
BENIGN\Ben08\n-09-44.pdf,0,26637,39,0,0,1,0,0,7.1608
BENIGN\Ben08\n-09-45.pdf,0,89335,54,0,0,0,0,0,6.4725
BENIGN\Ben08\n-09-47.pdf,0,21437,41,0,0,0,0,0,7.045
BENIGN\Ben08\n-09-48.pdf,0,31199,59,0,0,0,0,0,7.351
BENIGN\Ben08\n-09-49.pdf,0,19260,29,0,0,0,0,0,6.7814
BENIGN\Ben08\n-09-50.pdf,0,46393,79,0,0,0,0,0,7.5147
BENIGN\Ben08\n-09-52.pdf,0,21335,34,0,0,0,0,0,6.7775
BENIGN\Ben08\n-09-53.pdf,0,40162,77,0,0,0,0,0,7.4157
BENIGN\Ben08\n-09-54.pdf,0,37083,48,0,0,0,0,0,7.187
BENIGN\Ben08\n-09-55.pdf,0,16924,25,0,0,0,0,0,6.7109
BENIGN\Ben08\n-09-56.pdf,0,89064,52,0,0,0,0,0,6.4658
BENIGN\Ben08\n-09-57.pdf,0,87400,54,0,0,0,0,0,6.4182
BENIGN\Ben08\n-09-58.pdf,0,21309,42,0,0,0,0,0,7.0005
BENIGN\Ben08\n-09-59.pdf,0,33317,43,0,0,0,0,0,7.2517
BENIGN\Ben08\n-09-60.pdf,0,14090,23,0,0,0,0,0,6.3351
BENIGN\Ben08\n-09-62.pdf,0,25149,42,0,0,0,0,0,7.0474
BENIGN\Ben08\n-09-63.pdf,0,88718,54,0,0,0,0,0,6.4579
BENIGN\Ben08\n-09-64.pdf,0,32214,48,0,0,0,0,0,7.1962
BENIGN\Ben08\n-09-65.pdf,0,29311,46,0,0,0,0,0,7.3018
BENIGN\Ben08\n-09-66.pdf,0,30398,61,0,0,0,0,0,7.1804
BENIGN\Ben08\n-09-67.pdf,0,19773,34,0,0,0,0,0,6.9337
BENIGN\Ben08\n-09-68.pdf,0,71502,106,0,0,0,0,0,7.6389
BENIGN\Ben08\n-09-70.pdf,0,46361,55,0,0,0,0,0,7.3167
BENIGN\Ben08\n-09-71.pdf,0,34487,48,0,0,0,0,0,7.1472
BENIGN\Ben08\n-09-73.pdf,0,17250,24,0,0,0,0,0,6.3629
BENIGN\Ben08\n-09-74.pdf,0,10900,20,0,0,0,0,0,6.2586
BENIGN\Ben08\n-09-75.pdf,0,30903,47,0,0,0,0,0,7.0717
BENIGN\Ben08\n-09-76.pdf,0,89856,55,0,0,0,0,0,6.4534
BENIGN\Ben08\n-09-77.pdf,0,89885,55,0,0,0,0,0,6.4569
BENIGN\Ben08\n-09-78.pdf,0,28122,43,0,0,0,0,0,7.0372
BENIGN\Ben08\n-09-79.pdf,0,23313,31,0,0,0,0,0,6.9931
BENIGN\Ben08\n-09-81.pdf,0,27741,33,0,0,0,0,0,7.1024
BENIGN\Ben08\n-09-82.pdf,0,38358,60,0,0,0,0,0,7.4705
BENIGN\Ben08\n-09-83.pdf,0,50457,58,0,0,0,0,0,7.4529
BENIGN\Ben08\n-09-84.pdf,0,21699,34,0,0,1,0,0,6.9547
BENIGN\Ben08\n-09-85.pdf,0,138833,226,0,0,0,0,0,7.7194
BENIGN\Ben08\n-09-86.pdf,0,23001,32,0,0,0,0,0,7.0369
BENIGN\Ben08\n-09-87.pdf,0,13803,29,0,0,0,0,0,6.6156
BENIGN\Ben08\n-09-88.pdf,0,89911,55,0,0,0,0,0,6.4533
BENIGN\Ben08\n-09-89.pdf,0,35586,46,0,0,0,0,0,7.191
BENIGN\Ben08\n-09-90.pdf,0,50439,59,0,0,0,0,0,7.3132
BENIGN\Ben08\n-09-91.pdf,0,16412,25,0,0,0,0,0,6.6022
BENIGN\Ben08\n-09-92.pdf,0,44120,59,0,0,0,0,0,7.3728
BENIGN\Ben08\n-09-93.pdf,0,16313,30,0,0,0,0,0,6.879
BENIGN\Ben08\n-09-94.pdf,0,15600,24,0,0,0,0,0,6.8552
BENIGN\Ben08\n-09-96.pdf,0,29062,35,0,0,0,0,0,7.4059
BENIGN\Ben08\n-09-97.pdf,0,29839,36,0,0,0,0,0,7.1072
BENIGN\Ben08\n-09-98.pdf,0,104642,115,0,0,0,0,0,7.1682
BENIGN\Ben08\n-10-02.pdf,0,22215,31,0,0,0,0,0,6.8992
BENIGN\Ben08\n-10-04.pdf,0,27900,51,0,0,0,0,0,7.2934
BENIGN\Ben08\n-10-05.pdf,0,20205,29,0,0,0,0,0,6.8052
BENIGN\Ben08\n-10-06.pdf,0,192180,215,0,0,0,0,0,7.6428
BENIGN\Ben08\n-10-07.pdf,0,17962,25,0,0,0,0,0,6.5924
BENIGN\Ben08\n-10-08.pdf,0,10854,20,0,0,0,0,0,6.3172
BENIGN\Ben08\n-10-09.pdf,0,15655,31,0,0,0,0,0,6.7272
BENIGN\Ben08\n-10-10.pdf,0,26699,35,0,0,0,0,0,7.1063
BENIGN\Ben08\n-10-13.pdf,0,23384,35,0,0,0,0,0,7.1995
BENIGN\Ben08\n-10-14.pdf,0,30849,35,0,0,0,0,0,7.4543
BENIGN\Ben08\n-10-15.pdf,0,57079,103,0,0,0,0,0,7.5322
BENIGN\Ben08\n-10-17.pdf,0,79798,55,0,0,0,0,0,6.6034
BENIGN\Ben08\n-10-18.pdf,0,25347,35,0,0,0,0,0,7.0642
BENIGN\Ben08\n-10-19.pdf,0,13702,23,0,0,0,0,0,6.2576
BENIGN\Ben08\n-10-20.pdf,0,88673,54,0,0,0,0,0,6.461
BENIGN\Ben08\n-10-22.pdf,0,44274,51,0,0,0,0,0,6.9834
BENIGN\Ben08\n-10-24.pdf,0,88636,54,0,0,0,0,0,6.4605
BENIGN\Ben08\n-10-25.pdf,0,11329,17,0,0,0,0,0,6.0309
BENIGN\Ben08\n-10-27.pdf,0,153130,73,0,0,0,0,0,6.5218
BENIGN\Ben08\n-10-28.pdf,0,62827,108,0,0,0,0,0,7.5904
BENIGN\Ben08\n-10-29.pdf,0,31654,46,0,0,0,0,0,7.1634
BENIGN\Ben08\n-10-30.pdf,0,51874,63,0,0,0,0,0,7.2985
BENIGN\Ben08\n-10-31.pdf,0,11709,25,0,0,0,0,0,6.2886
BENIGN\Ben08\n-10-33.pdf,0,39359,52,0,0,0,0,0,7.2858
BENIGN\Ben08\n-10-35.pdf,0,48710,71,0,0,0,0,0,7.3779
BENIGN\Ben08\n-10-36.pdf,0,30794,35,0,0,0,0,0,7.4483
BENIGN\Ben08\n-10-38.pdf,0,34405,46,0,0,0,0,0,7.2242
BENIGN\Ben08\n-10-39.pdf,0,23024,31,0,0,0,0,0,6.802
BENIGN\Ben08\n-10-40.pdf,0,88541,54,0,0,0,0,0,6.4596
BENIGN\Ben08\n-10-41.pdf,0,21547,29,0,0,0,0,0,6.8415
BENIGN\Ben08\n-10-42.pdf,0,30920,32,0,0,0,1,0,7.4855
BENIGN\Ben08\n-10-44.pdf,0,71549,72,0,0,0,1,0,7.7484
BENIGN\Ben08\n-10-45.pdf,0,83038,136,0,0,0,0,0,7.6689
BENIGN\Ben08\n-10-46.pdf,0,41421,73,0,0,0,0,0,7.4681
BENIGN\Ben08\n-10-47.pdf,0,54748,42,0,0,0,1,0,7.7402
BENIGN\Ben08\n-10-48.pdf,0,17521,27,0,0,0,0,0,6.98
BENIGN\Ben08\n-10-49.pdf,0,20442,35,0,0,0,0,0,7.1401
BENIGN\Ben08\n-10-50.pdf,0,37632,47,0,0,0,0,0,7.5385
BENIGN\Ben08\n-10-51.pdf,0,30996,30,0,0,0,1,0,7.443
BENIGN\Ben08\n-10-52.pdf,0,54629,42,0,0,0,1,0,7.7344
BENIGN\Ben08\n-10-57.pdf,0,54711,42,0,0,0,1,0,7.7321
BENIGN\Ben08\n-10-58.pdf,0,39164,46,0,0,0,1,0,7.5541
BENIGN\Ben08\n-10-59.pdf,0,30797,34,0,0,0,1,0,7.4446
BENIGN\Ben08\n-10-60.pdf,0,164885,155,0,0,0,1,0,7.8402
BENIGN\Ben08\n-10-61.pdf,0,54976,42,0,0,0,1,0,7.7389
BENIGN\Ben08\n-10-62.pdf,0,35027,32,0,0,0,1,0,7.614
BENIGN\Ben08\n-10-63.pdf,0,20795,37,0,0,0,0,0,6.6705
BENIGN\Ben08\n-10-64.pdf,0,37291,34,0,0,0,1,0,7.6082
BENIGN\Ben08\n-10-65.pdf,0,24430,33,0,0,0,0,0,7.3508
BENIGN\Ben08\n-10-66.pdf,0,25219,37,0,0,0,0,0,7.3198
BENIGN\Ben08\n-10-67.pdf,0,23909,26,0,0,0,1,0,7.3917
BENIGN\Ben08\n-10-69.pdf,0,15739,22,0,0,0,1,0,6.8739
BENIGN\Ben08\n-10-70.pdf,0,28963,35,0,0,0,0,0,7.391
BENIGN\Ben08\n-10-71.pdf,0,36715,64,0,0,0,0,0,7.4367
BENIGN\Ben08\n-10-74.pdf,0,11325,18,0,0,0,1,0,6.4468
BENIGN\Ben08\n-10-75.pdf,0,15494,25,0,0,0,0,0,6.4531
BENIGN\Ben08\n-10-76.pdf,0,52277,41,0,0,0,1,0,7.7242
BENIGN\Ben08\n-10-77.pdf,0,22390,38,0,0,0,0,0,7.0525
BENIGN\Ben08\n-10-79.pdf,0,26149,47,0,0,0,0,0,7.2803
BENIGN\Ben08\n-10-80.pdf,0,40851,71,0,0,0,0,0,7.4891
BENIGN\Ben08\n-10-81.pdf,0,31618,37,0,0,0,1,0,7.4879
BENIGN\Ben08\n-10-82.pdf,0,67824,60,0,0,0,1,0,7.7613
BENIGN\Ben08\n-10-83.pdf,0,97084,89,0,0,0,0,0,7.4571
BENIGN\Ben08\n-10-84.pdf,0,50420,54,0,0,0,0,0,7.3589
BENIGN\Ben08\n-10-85.pdf,0,67588,68,1,0,0,1,0,7.752
BENIGN\Ben08\n-10-87.pdf,0,14653,22,0,0,0,1,0,6.8214
BENIGN\Ben08\n-10-88.pdf,0,21033,29,0,0,0,1,0,7.2402
BENIGN\Ben08\n-10-89.pdf,0,19015,24,0,0,0,1,0,7.1446
BENIGN\Ben08\n-10-90.pdf,0,99262,94,0,0,0,1,0,7.8257
BENIGN\Ben08\n-10-91.pdf,0,26615,35,0,0,0,1,0,7.3573
BENIGN\Ben08\n-10-92.pdf,0,53735,76,0,0,0,0,0,7.638
BENIGN\Ben08\n-10-93.pdf,0,28762,34,0,0,0,0,0,7.3919
BENIGN\Ben08\n-11-01.pdf,0,28954,34,0,0,0,1,0,7.4179
BENIGN\Ben08\n-11-02.pdf,0,32707,34,0,0,0,1,0,7.5172
BENIGN\Ben08\n-11-03.pdf,0,130398,167,0,0,0,0,0,7.7894
BENIGN\Ben08\n-11-06.pdf,0,45946,52,0,0,0,0,0,7.101
BENIGN\Ben08\n-11-07.pdf,0,50666,41,0,0,0,1,0,7.7054
BENIGN\Ben08\n-11-08.pdf,0,89656,58,0,0,0,1,0,7.8504
BENIGN\Ben08\n-11-09.pdf,0,40287,49,0,0,0,0,0,7.586
BENIGN\Ben08\n-11-10.pdf,0,21064,36,0,0,0,0,0,7.1091
BENIGN\Ben08\n-11-100.pdf,0,30138,38,0,0,0,0,0,7.4067
BENIGN\Ben08\n-11-101.pdf,0,15662,27,0,0,0,0,0,6.8187
BENIGN\Ben08\n-11-11.pdf,0,23430,25,0,0,0,1,0,7.3936
BENIGN\Ben08\n-11-13.pdf,0,50872,41,0,0,0,1,0,7.707
BENIGN\Ben08\n-11-14.pdf,0,44160,75,0,0,0,0,0,7.4811
BENIGN\Ben08\n-11-16.pdf,0,18740,24,0,0,0,1,0,7.142
BENIGN\Ben08\n-11-17.pdf,0,26937,29,0,0,0,1,0,7.3992
BENIGN\Ben08\n-11-18.pdf,0,16381,22,0,0,0,1,0,6.9923
BENIGN\Ben08\n-11-19.pdf,0,20701,37,0,0,0,0,0,6.9754
BENIGN\Ben08\n-11-20.pdf,0,53144,55,0,0,0,0,0,7.3828
BENIGN\Ben08\n-11-21.pdf,0,13475,26,0,0,0,0,0,6.6197
BENIGN\Ben08\n-11-22.pdf,0,28130,34,1,0,0,0,0,7.3771
BENIGN\Ben08\n-11-23.pdf,0,44353,41,0,0,0,1,0,7.6502
BENIGN\Ben08\n-11-24.pdf,0,15355,29,0,0,0,0,0,6.8064
BENIGN\Ben08\n-11-26.pdf,0,32665,46,0,0,0,0,0,7.1695
BENIGN\Ben08\n-11-27.pdf,0,17068,27,0,0,0,0,0,6.5841
BENIGN\Ben08\n-11-28.pdf,0,72778,72,0,0,0,0,0,7.4459
BENIGN\Ben08\n-11-29.pdf,0,15932,22,0,0,0,1,0,6.9483
BENIGN\Ben08\n-11-30.pdf,0,24263,26,0,0,0,1,0,7.3923
BENIGN\Ben08\n-11-31.pdf,0,24375,27,0,0,0,1,0,7.4001
BENIGN\Ben08\n-11-32.pdf,0,18017,24,0,0,0,1,0,7.031
BENIGN\Ben08\n-11-33.pdf,0,50918,41,0,0,0,1,0,7.7098
BENIGN\Ben08\n-11-34.pdf,0,90350,156,0,0,0,0,0,7.6887
BENIGN\Ben08\n-11-35.pdf,0,34209,61,0,0,0,0,0,7.3646
BENIGN\Ben08\n-11-36.pdf,0,89066,91,0,0,0,1,0,7.7823
BENIGN\Ben08\n-11-37.pdf,0,16175,24,0,0,0,1,0,6.842
BENIGN\Ben08\n-11-38.pdf,0,31018,26,0,0,0,1,0,7.5725
BENIGN\Ben08\n-11-39.pdf,0,18533,24,0,0,0,1,0,7.1459
BENIGN\Ben08\n-11-41.pdf,0,28047,34,0,0,0,0,0,7.3721
BENIGN\Ben08\n-11-42.pdf,0,17784,24,0,0,0,1,0,7.0209
BENIGN\Ben08\n-11-43.pdf,0,28807,37,0,0,0,1,0,7.3815
BENIGN\Ben08\n-11-44.pdf,0,45374,56,0,0,0,1,1,7.6059
BENIGN\Ben08\n-11-45.pdf,0,22779,22,0,0,0,1,0,7.3835
BENIGN\Ben08\n-11-46.pdf,0,15571,24,0,0,0,1,0,6.825
BENIGN\Ben08\n-11-47.pdf,0,24816,32,0,0,0,1,0,7.3198
BENIGN\Ben08\n-11-48.pdf,0,16891,32,0,0,0,0,0,6.7794
BENIGN\Ben08\n-11-49.pdf,0,28173,34,0,0,0,0,0,7.368
BENIGN\Ben08\n-11-50.pdf,0,24066,26,0,0,0,1,0,7.3898
BENIGN\Ben08\n-11-52.pdf,0,93749,110,0,0,0,0,0,7.7779
BENIGN\Ben08\n-11-53.pdf,0,34818,36,0,0,0,1,0,7.579
BENIGN\Ben08\n-11-54.pdf,0,13832,24,0,0,0,0,0,6.7168
BENIGN\Ben08\n-11-55.pdf,0,20913,26,0,0,0,1,0,7.2468
BENIGN\Ben08\n-11-56.pdf,0,21211,26,0,0,0,1,0,7.2649
BENIGN\Ben08\n-11-59.pdf,0,28082,34,0,0,0,0,0,7.3681
BENIGN\Ben08\n-11-60.pdf,0,24339,32,0,0,0,1,0,7.2963
BENIGN\Ben08\n-11-61.pdf,0,16080,36,0,0,0,0,0,6.6556
BENIGN\Ben08\n-11-62.pdf,0,95750,92,0,0,0,1,0,7.798
BENIGN\Ben08\n-11-63.pdf,0,14105,28,0,0,0,0,0,6.5948
BENIGN\Ben08\n-11-64.pdf,0,24184,32,0,0,0,1,0,7.2716
BENIGN\Ben08\n-11-65.pdf,0,21810,31,0,0,0,0,0,6.8631
BENIGN\Ben08\n-11-66.pdf,0,43810,76,0,0,0,0,0,7.4801
BENIGN\Ben08\n-11-67.pdf,0,51155,41,0,0,0,1,0,7.7127
BENIGN\Ben08\n-11-68.pdf,0,23642,43,0,0,0,0,1,7.1815
BENIGN\Ben08\n-11-69.pdf,0,20910,26,0,0,0,1,0,7.2402
BENIGN\Ben08\n-11-70.pdf,0,27331,33,0,0,0,1,0,7.398
BENIGN\Ben08\n-11-71.pdf,0,26532,34,0,0,0,1,0,7.3496
BENIGN\Ben08\n-11-72.pdf,0,17523,25,0,0,0,0,0,6.7372
BENIGN\Ben08\n-11-73.pdf,0,46499,45,0,0,0,1,0,7.6695
BENIGN\Ben08\n-11-74.pdf,0,21448,31,0,0,0,0,0,6.8526
BENIGN\Ben08\n-11-75.pdf,0,51015,41,0,0,0,1,0,7.712
BENIGN\Ben08\n-11-76.pdf,0,29307,36,0,0,0,1,0,7.4284
BENIGN\Ben08\n-11-78.pdf,0,16591,24,0,0,0,1,0,6.973
BENIGN\Ben08\n-11-79.pdf,0,47486,38,0,0,0,1,0,7.7089
BENIGN\Ben08\n-11-80.pdf,0,36415,43,0,0,0,1,0,7.5182
BENIGN\Ben08\n-11-81.pdf,0,29134,32,0,0,0,1,0,7.491
BENIGN\Ben08\n-11-82.pdf,0,33333,39,0,0,0,1,0,7.521
BENIGN\Ben08\n-11-83.pdf,0,18004,34,0,0,0,0,0,6.9158
BENIGN\Ben08\n-11-84.pdf,0,50956,41,0,0,0,1,0,7.7079
BENIGN\Ben08\n-11-85.pdf,0,35022,45,0,0,0,0,0,7.4735
BENIGN\Ben08\n-11-86.pdf,0,24169,28,0,0,0,1,0,7.2866
BENIGN\Ben08\n-11-87.pdf,0,27047,34,0,0,0,1,0,7.372
BENIGN\Ben08\n-11-88.pdf,0,17322,22,0,0,0,1,0,6.9594
BENIGN\Ben08\n-11-91.pdf,0,20265,20,0,0,0,1,0,7.3066
BENIGN\Ben08\n-11-92.pdf,0,23318,31,0,0,0,1,0,7.3305
BENIGN\Ben08\n-11-93.pdf,0,52639,43,0,0,0,1,0,7.7195
BENIGN\Ben08\n-11-94.pdf,0,30197,42,0,0,0,1,0,7.4542
BENIGN\Ben08\n-11-96.pdf,0,87623,67,0,0,0,1,0,7.8297
BENIGN\Ben08\n-11-97.pdf,0,45530,68,0,0,0,0,0,7.5613
BENIGN\Ben08\n-11-99.pdf,0,37346,60,0,0,0,0,0,7.176
BENIGN\Ben08\n-12-03.pdf,0,21553,29,0,0,0,0,0,6.9555
BENIGN\Ben08\n-12-04.pdf,0,26691,38,0,0,0,0,0,7.0305
BENIGN\Ben08\n-12-05.pdf,0,25763,50,0,0,0,0,0,6.9057
BENIGN\Ben08\n-12-06.pdf,0,19932,39,0,0,0,0,0,6.7966
BENIGN\Ben08\n-12-07.pdf,0,21512,31,0,0,0,0,0,6.8445
BENIGN\Ben08\n-12-08.pdf,0,65195,79,0,0,0,0,0,7.462
BENIGN\Ben08\n-12-09.pdf,0,89002,84,0,0,0,0,0,7.5145
BENIGN\Ben08\n-12-10.pdf,0,83830,54,0,0,0,0,0,6.4016
BENIGN\Ben08\n-12-12.pdf,0,16227,25,0,0,0,0,0,6.6006
BENIGN\Ben08\n-12-13.pdf,0,32999,67,0,0,0,0,0,7.3258
BENIGN\Ben08\n-12-14.pdf,0,16871,26,0,0,0,0,0,6.6389
BENIGN\Ben08\n-12-15.pdf,0,25188,45,0,0,0,0,0,7.2089
BENIGN\Ben08\n-12-16.pdf,0,83813,54,0,0,0,0,0,6.4009
BENIGN\Ben08\n-12-17.pdf,0,49834,62,0,0,0,0,0,7.6372
BENIGN\Ben08\n-12-18.pdf,0,28047,53,0,0,0,0,0,7.1449
BENIGN\Ben08\n-12-19.pdf,0,46437,74,0,0,0,0,0,7.5497
BENIGN\Ben08\n-12-20.pdf,0,28049,37,0,0,0,0,0,7.2267
BENIGN\Ben08\n-12-21.pdf,0,19987,37,0,0,0,0,0,7.0191
BENIGN\Ben08\n-12-24.pdf,0,83936,54,0,0,0,0,0,6.3993
BENIGN\Ben08\n-12-26.pdf,0,69327,47,0,0,0,0,0,7.7285
BENIGN\Ben08\n-12-27.pdf,0,15551,27,0,0,0,0,0,6.7622
BENIGN\Ben08\n-12-28.pdf,0,83891,54,0,0,0,0,0,6.4067
BENIGN\Ben08\n-12-29.pdf,0,25219,44,0,0,0,0,0,7.2278
BENIGN\Ben08\n-12-30.pdf,0,14317,23,0,0,0,0,0,6.3613
BENIGN\Ben08\n-12-31.pdf,0,53103,87,0,0,0,0,0,7.3987
BENIGN\Ben08\n-12-32.pdf,0,25342,49,0,0,0,0,0,6.7998
BENIGN\Ben08\n-12-33.pdf,0,20311,32,0,0,0,0,0,6.6715
BENIGN\Ben08\n-12-34.pdf,0,16405,23,0,0,0,0,0,6.6901
BENIGN\Ben08\n-12-36.pdf,0,28207,35,0,0,0,0,0,7.3763
BENIGN\Ben08\n-12-38.pdf,0,25461,48,0,0,0,0,0,7.2092
BENIGN\Ben08\n-12-39.pdf,0,35733,47,0,0,0,0,0,7.2957
BENIGN\Ben08\n-12-40.pdf,0,35057,51,0,0,0,0,0,7.1579
BENIGN\Ben08\n-12-42.pdf,0,11486,22,0,0,0,0,0,6.3445
BENIGN\Ben08\n-12-43.pdf,0,28311,35,0,0,0,0,0,7.3868
BENIGN\Ben08\n-12-44.pdf,0,40594,49,0,0,0,0,0,7.281
BENIGN\Ben08\n-12-45.pdf,0,15151,25,0,0,0,0,0,6.4631
BENIGN\Ben08\n-12-46.pdf,0,73589,73,0,0,0,0,0,7.4909
BENIGN\Ben08\n-12-47.pdf,0,28283,34,0,0,0,0,0,7.3874
BENIGN\Ben08\n-12-48.pdf,0,73513,129,0,0,0,0,0,7.5677
BENIGN\Ben08\n-12-51.pdf,0,169638,143,0,0,0,0,0,7.7202
BENIGN\Ben08\n-12-52.pdf,0,16867,25,0,0,0,0,0,6.7264
BENIGN\Ben08\n-12-53.pdf,0,88707,57,0,0,0,0,0,6.3327
BENIGN\Ben08\n-12-55.pdf,0,38749,35,0,0,0,0,0,6.6796
BENIGN\Ben08\n-2000-6.pdf,0,13937,25,0,0,0,0,0,7.6872
BENIGN\Ben08\n-2000-9.pdf,0,13559,31,0,0,0,0,0,7.5299
BENIGN\Ben08\n-2005-11.pdf,0,67959,137,0,1,0,0,0,7.6538
BENIGN\Ben08\n-2005-12.pdf,0,81409,273,0,1,0,0,0,7.3421
BENIGN\Ben08\n-2005-36.pdf,0,57953,94,0,1,0,0,0,7.7394
BENIGN\Ben08\n-2005-68.pdf,0,11667,23,0,0,0,0,0,6.0994
BENIGN\Ben08\n-2006-83_chapter_11_debtors.pdf,0,45125,56,0,0,0,0,0,7.2719
